entity_id	self_mimicry_ratio
0	0.0005801071586834791
1	0.0006163961372508733
10	0.0007873794325243947
100	0.000772707955028397
101	0.0004190260475651189
102	0.0005328807136654298
103	0.0006167889964843027
104	0.0005329753844331708
105	0.0006065354191412469
106	0.0004981940465811433
107	0.00045788943496443725
108	0.0005694280411675384
109	0.0004419889502762431
11	0.0003903127204326358
110	0.0004847645429362881
111	0.0006490556240669825
112	0.00051006466891338
113	0.0005595862920654523
114	0.000575634225566383
115	0.0005312659871709103
116	0.0005575171901133618
117	0.000738265464718682
119	0.0004710315591144607
12	0.000536835665863494
120	0.0006293266205160479
121	0.0004620255744744459
122	0.00036772992016702056
123	0.0004513546578612916
124	0.0004304357183385181
125	0.0004270730124022003
126	0.0003676290377922651
127	0.0005398999209902555
128	0.00043169194462831323
129	0.0004958349861166203
13	0.0005524701229972958
130	0.00045044368703172624
131	0.00041545985470775365
132	0.00035894891312380573
133	0.00044888636573676776
134	0.0005762807545749636
135	0.0005220532212094703
137	0.0004088188056650606
138	0.00045180722891566266
139	0.0006101281269066504
14	0.0004431142944312882
140	0.0006204573657152987
141	0.000813930544593528
142	0.0006390830189457192
143	0.0006232730143560551
144	0.0006834936288629595
145	0.0005813419820701894
146	0.0007715357149265247
147	0.0007192273443386533
148	0.0008072110856989103
149	0.0006186406186406186
15	0.0007926121177489816
150	0.000746775288526816
151	0.0007064449516356918
152	0.000703337213814513
153	0.0007464543418760885
154	0.00045154459392127556
155	0.0006758278891642261
156	0.00047331054430712596
157	0.0006361515858350246
159	0.0007686999891050395
16	0.0006441175589442464
160	0.0007583792352344133
161	0.0005905027474780611
162	0.0006759692916807493
17	0.0007600747913594697
18	0.00041945741154184426
19	0.00037181071819762245
2	0.0005560781419714269
20	0.0003599712023038157
21	0.00040343799333450274
22	0.0005607464448023369
23	0.0005290669375489387
24	0.00036102440675416495
25	0.0003322983623921328
26	0.0004317241029027097
27	0.0006467728266202774
28	0.00037465461527654194
29	0.0007146359529696515
3	0.000734920006783877
30	0.0008039030880966901
31	0.0007928220597903856
32	0.0010965819746751634
33	0.0007320024198427102
34	0.0006279599152254114
35	0.0008191827610624383
36	0.00078590337524818
37	0.0006270089510933019
38	0.0005415347842730829
39	0.0005208333333333333
4	0.0008029597706990832
41	0.0009073704404635366
42	0.0004271654111467082
43	0.0004826400410244035
44	0.0005310137304978886
45	0.0007893501728036865
46	0.0006201962478127007
47	0.0005748562859285178
48	0.00065413741917629
49	0.000499511840701133
5	0.000710859883521754
50	0.0005371744623281539
51	0.0005493279316086725
52	0.0006143449546920596
53	0.0007783867933707392
54	0.0007853574467156788
55	0.0005828673430356459
56	0.0007966356040535784
57	0.0007545371510265677
58	0.0008196229734322212
59	0.0006906206252916472
6	0.0006419824417802173
60	0.0005864962236824781
61	0.0007243603761207085
62	0.0004264748148079473
63	0.00032040472175379425
64	0.00037087132946463634
65	0.00041241463976060766
66	0.00041510337670631436
67	0.0003427436277664307
68	0.0003352972170330986
69	0.000334479483028511
7	0.0008394238194903018
70	0.00033319688127719126
71	0.00030189362778025163
72	0.00047308818166586175
73	0.0004241435562805873
74	0.0005095541401273885
75	0.0007407840614460884
77	0.0007199035329265879
78	0.00037977487789182747
79	0.00047278744567490406
8	0.0009740683986077949
80	0.0004587028439576325
81	0.00046123181840644406
82	0.0004941606681052233
83	0.0005169496835641331
84	0.00037750642486896174
85	0.0006966040552307501
86	0.00074346058141652
87	0.0007187905768874049
88	0.00090852927281317
89	0.0003487796766893509
9	0.0007918431260898964
90	0.00031227612557174083
91	0.0003030857922220609
92	0.0004409084674021673
93	0.0005307679548847238
94	0.000517052799045441
95	0.0006621335981867727
96	0.000613439033597584
97	0.00047634642293608025
98	0.0005462756142565796
99	0.0007723020429574797
