condition_name	binding_rate	entity_weight
soilMicrobiome	0.010610669537784672	0.0022216730285435915
soilMicrobiome	0.016543308379051446	0.0009633428417146206
soilMicrobiome	0.013990368532611317	0.01288336981087923
humanMicrobiome	0.005115640520823545	1.0
humanMicrobiome	0.005616527197969991	3.0
humanMicrobiome	0.015011884362993234	1.0
humanMicrobiome	0.013476889524791673	1.0
humanMicrobiome	0.010391345785393557	1.0
humanMicrobiome	0.012103095774132723	1.0
humanMicrobiome	0.012427530812534417	1.0
humanMicrobiome	0.011935951173447989	1.0
humanMicrobiome	0.01130275179831842	1.0
humanMicrobiome	0.01178868003751566	1.0
humanMicrobiome	0.013598003932153687	1.0
humanMicrobiome	0.014399136084758514	5.0
humanMicrobiome	0.014784583401748269	1.0
humanMicrobiome	0.016292500327153965	1.0
humanMicrobiome	0.011472393071542712	7.0
humanMicrobiome	0.012065751883043404	1.0
humanMicrobiome	0.012137341596847397	1.0
humanMicrobiome	0.012324637658459162	1.0
humanMicrobiome	0.012156661573975979	1.0
humanMicrobiome	0.007651404942915634	4.0
humanMicrobiome	0.007630772795630325	7.0
humanMicrobiome	0.007574081442582236	4.0
humanMicrobiome	0.008017008529332506	3.0
humanMicrobiome	0.007930307742720322	1.0
humanMicrobiome	0.007739441284634186	4.0
humanMicrobiome	0.007627401837928154	1.0
humanMicrobiome	0.007452510204895311	4.0
humanMicrobiome	0.007740006214090254	19.0
humanMicrobiome	0.007474980533693031	1.0
humanMicrobiome	0.008136381976629003	12.0
humanMicrobiome	0.008057924999894477	24.0
humanMicrobiome	0.007802950440108394	7.0
humanMicrobiome	0.010314628287880436	2.0
humanMicrobiome	0.008844885878262125	1.0
humanMicrobiome	0.008324560820372313	1.0
humanMicrobiome	0.007395404692013688	2.0
humanMicrobiome	0.007706292312696112	1.0
humanMicrobiome	0.007467114957886793	1.0
humanMicrobiome	0.0072207982924810095	1.0
humanMicrobiome	0.007479610566688984	1.0
humanMicrobiome	0.007810510886073406	3.0
humanMicrobiome	0.010333735115505976	3.0
humanMicrobiome	0.010518461992890199	2.0
humanMicrobiome	0.010548621030023278	2.0
humanMicrobiome	0.009531329011758514	6.0
humanMicrobiome	0.00803356943561655	8.0
humanMicrobiome	0.007607122169994565	2.0
humanMicrobiome	0.007622832996501781	1.0
humanMicrobiome	0.007972063891611772	11.0
humanMicrobiome	0.0051244620835424175	1.0
humanMicrobiome	0.007752300915684462	1.0
humanMicrobiome	0.005397442969288402	1.0
humanMicrobiome	0.005388674270609301	1.0
humanMicrobiome	0.013711737219900436	2.0
humanMicrobiome	0.014367176186194514	1.0
humanMicrobiome	0.01565411660540919	2.0
humanMicrobiome	0.008718345303823847	1.0
humanMicrobiome	0.005474362578805188	1.0
humanMicrobiome	0.006515170372828853	1.0
humanMicrobiome	0.005603540266296037	2.0
humanMicrobiome	0.006341922478768804	1.0
humanMicrobiome	0.008090493669937823	2.0
humanMicrobiome	0.006697652699422812	1.0
humanMicrobiome	0.008137820933972273	1.0
humanMicrobiome	0.007966957691594575	1.0
humanMicrobiome	0.007764202631039231	1.0
humanMicrobiome	0.007367745249101182	1.0
humanMicrobiome	0.007472315379771402	1.0
humanMicrobiome	0.006881922824818966	1.0
humanMicrobiome	0.00697697759999372	1.0
humanMicrobiome	0.007070404554681284	1.0
humanMicrobiome	0.006936674270927414	1.0
humanMicrobiome	0.006365182102233265	1.0
humanMicrobiome	0.005187192408241589	3.0
humanMicrobiome	0.006966359322557	1.0
humanMicrobiome	0.006195955606999387	14.0
humanMicrobiome	0.006411579242568895	3.0
humanMicrobiome	0.007391062106327666	1.0
humanMicrobiome	0.006584805546614387	1.0
humanMicrobiome	0.006619551331835025	11.0
humanMicrobiome	0.0056142320139612985	1.0
humanMicrobiome	0.006971548877503455	1.0
humanMicrobiome	0.006640276322427911	20.0
humanMicrobiome	0.006114354646369048	12.0
humanMicrobiome	0.006514421420894542	6.0
humanMicrobiome	0.006612226478039696	1.0
humanMicrobiome	0.007016654486230518	9.0
humanMicrobiome	0.006207313895292917	2.0
humanMicrobiome	0.009846150946282418	2.0
humanMicrobiome	0.010885783118232864	1.0
humanMicrobiome	0.010233002555660443	5.0
humanMicrobiome	0.007754419123335954	7.0
humanMicrobiome	0.011239807466724443	1.0
humanMicrobiome	0.0054920148133844136	1.0
humanMicrobiome	0.004740409765268533	1.0
humanMicrobiome	0.004812578915760717	1.0
humanMicrobiome	0.005635268401617606	1.0
humanMicrobiome	0.005581066841082102	1.0
humanMicrobiome	0.005408549943148187	1.0
humanMicrobiome	0.005295821845996924	1.0
humanMicrobiome	0.010385105235192238	1.0
humanMicrobiome	0.008532567415484584	3.0
humanMicrobiome	0.009025897966160589	1.0
humanMicrobiome	0.006906223258624706	1.0
humanMicrobiome	0.008669859536343071	6.0
humanMicrobiome	0.0094806801205092	1.0
humanMicrobiome	0.008865735462357168	1.0
humanMicrobiome	0.008216547726857048	2.0
humanMicrobiome	0.005610498042969526	1.0
humanMicrobiome	0.005076672310930354	1.0
humanMicrobiome	0.004924273202839856	1.0
humanMicrobiome	0.013603223519681783	16.0
humanMicrobiome	0.015539107406202674	1.0
humanMicrobiome	0.015304646425549759	1.0
humanMicrobiome	0.01322482855505647	2.0
humanMicrobiome	0.013008494883024439	3.0
